class, exp, lyamda, value
8,1492,752.63,290.8
8,1492,752.74,297.8
8,1492,752.85,249.8
8,1492,752.96,246
8,1492,753.07,295
8,1492,753.18,234.8
8,1492,753.29,310.4
8,1492,753.4,211
8,1492,753.51,241.4
8,1492,753.62,308.2
8,1492,753.73,244
8,1492,753.84,258.2
8,1492,753.95,309
8,1492,754.06,332.8
8,1492,754.17,209.4
8,1492,754.28,262.2
8,1492,754.39,278
8,1492,754.5,320.2
8,1492,754.61,306.2
8,1492,754.72,354.4
8,1492,754.83,166.6
8,1492,754.94,303.4
8,1492,755.05,347.2
8,1492,755.16,260.6
8,1492,755.27,270
8,1492,755.38,304.4
8,1492,755.49,297.2
8,1492,755.6,341.4
8,1492,755.71,346.4
8,1492,755.82,258
8,1492,755.93,255
8,1492,756.04,302.6
8,1492,756.15,317.4
8,1492,756.26,257.6
8,1492,756.36,215.2
8,1492,756.47,285.2
8,1492,756.58,161.6
8,1492,756.69,287.6
8,1492,756.8,314
8,1492,756.91,286.4
8,1492,757.02,341.2
8,1492,757.13,293.6
8,1492,757.24,332.4
8,1492,757.35,326
8,1492,757.46,214.8
8,1492,757.57,284.4
8,1492,757.68,210.6
8,1492,757.79,314.8
8,1492,757.9,172.2
8,1492,758.01,217.8
8,1492,758.12,262
8,1492,758.23,352.4
8,1492,758.34,200.8
8,1492,758.44,321.4
8,1492,758.55,208.6
8,1492,758.66,255.8
8,1492,758.77,222.2
8,1492,758.88,289.4
8,1492,758.99,288.4
8,1492,759.1,228
8,1492,759.21,364
8,1492,759.32,289.2
8,1492,759.43,219.2
8,1492,759.54,285.2
8,1492,759.65,257.2
8,1492,759.75,210.4
8,1492,759.86,285.2
8,1492,759.97,339.2
8,1492,760.08,295.8
8,1492,760.19,336
8,1492,760.3,242.2
8,1492,760.41,367.2
8,1492,760.52,297.6
8,1492,760.63,224.6
8,1492,760.74,197.4
8,1492,760.84,260.6
8,1492,760.95,258.2
8,1492,761.06,294.2
8,1492,761.17,164.4
8,1492,761.28,190.8
8,1492,761.39,209
8,1492,761.5,357.8
8,1492,761.61,275.8
8,1492,761.71,245.6
8,1492,761.82,314.8
8,1492,761.93,239.2
8,1492,762.04,175.2
8,1492,762.15,269.6
8,1492,762.26,263.6
8,1492,762.37,299.2
8,1492,762.48,274.6
8,1492,762.58,278
8,1492,762.69,335.8
8,1492,762.8,311.4
8,1492,762.91,246.4
8,1492,763.02,301.2
8,1492,763.13,361.8
8,1492,763.23,251.8
8,1492,763.34,365.6
8,1492,763.45,376
8,1492,763.56,416.6
8,1492,763.67,471.4
8,1492,763.78,386.8
8,1492,763.88,408.6
8,1492,763.99,431
8,1492,764.1,453.8
8,1492,764.21,332.2
8,1492,764.32,430.2
8,1492,764.43,428
8,1492,764.53,485.2
8,1492,764.64,494.8
8,1492,764.75,542
8,1492,764.86,583.4
8,1492,764.97,499.6
8,1492,765.07,644.2
8,1492,765.18,778.4
8,1492,765.29,950.8
8,1492,765.4,1043.4
8,1492,765.51,1146
8,1492,765.62,1453.4
8,1492,765.72,1817.2
8,1492,765.83,2404.6
8,1492,765.94,3414.4
8,1492,766.05,4782.2
8,1492,766.15,7407.2
8,1492,766.26,13206
8,1492,766.37,25088
8,1492,766.48,31585
8,1492,766.59,26057
8,1492,766.69,12814
8,1492,766.8,6384.6
8,1492,766.91,3597.8
8,1492,767.02,2588.6
8,1492,767.13,1730.4
8,1492,767.23,1327.4
8,1492,767.34,1158
8,1492,767.45,1116.2
8,1492,767.56,830.2
8,1492,767.66,896.8
8,1492,767.77,819.6
8,1492,767.88,700.8
8,1492,767.99,687.4
8,1492,768.09,681
8,1492,768.2,622.2
8,1492,768.31,593.4
8,1492,768.42,617
8,1492,768.52,646.6
8,1492,768.63,773.2
8,1492,768.74,730.6
8,1492,768.85,825.4
8,1492,768.95,880.4
8,1492,769.06,966.8
8,1492,769.17,1226.4
8,1492,769.28,1593.8
8,1492,769.38,2180.6
8,1492,769.49,2901.4
8,1492,769.6,5286.8
8,1492,769.7,10521
8,1492,769.81,22177
8,1492,769.92,26250
8,1492,770.03,14589
8,1492,770.13,5407.4
8,1492,770.24,2743
8,1492,770.35,1797
8,1492,770.45,1231.4
8,1492,770.56,931.4
8,1492,770.67,722.8
8,1492,770.78,630.8
8,1492,770.88,646.4
8,1492,770.99,589.8
8,1492,771.1,460.8
8,1492,771.2,412
8,1492,771.31,423.6
8,1492,771.42,379.4
8,1492,771.52,534.2
8,1492,771.63,409.4
8,1492,771.74,371
8,1492,771.85,364.6
8,1492,771.95,305.8
8,1492,772.06,366
8,1492,772.17,310.8
8,1492,772.27,410.8
8,1492,772.38,359.4
8,1492,772.49,404.4
8,1492,772.59,348.6
8,1492,772.7,397.4
8,1492,772.81,324
8,1492,772.91,235.6
8,1492,773.02,323.8
8,1492,773.13,306.6
8,1492,773.23,253.8
8,1492,773.34,343
8,1492,773.45,374.8
8,1492,773.55,309.2
8,1492,773.66,316.2
8,1492,773.76,233.4
8,1492,773.87,313
8,1492,773.98,274.6
8,1492,774.08,276
8,1492,774.19,265.6
8,1492,774.3,379.2
8,1492,774.4,361.8
8,1492,774.51,406.6
8,1492,774.62,233
8,1492,774.72,425.8
8,1492,774.83,333.6
8,1492,774.93,359
8,1492,775.04,519.6
8,1492,775.15,348
8,1492,775.25,430.6
8,1492,775.36,411.2
8,1492,775.47,507.4
8,1492,775.57,540.6
8,1492,775.68,558.8
8,1492,775.78,646.6
8,1492,775.89,736.2
8,1492,776,777.6
8,1492,776.1,955.8
8,1492,776.21,1145
8,1492,776.31,1084.8
8,1492,776.42,1429
8,1492,776.53,1747.4
8,1492,776.63,2340.2
8,1492,776.74,3213
8,1492,776.84,4211.4
8,1492,776.95,6627
8,1492,777.06,11672
8,1492,777.16,22110
8,1492,777.27,24331
8,1492,777.37,22017
8,1492,777.48,23208
8,1492,777.59,16567
8,1492,777.69,8520.4
8,1492,777.8,4453.8
8,1492,777.9,2586.8
8,1492,778.01,2008
8,1492,778.11,1386
8,1492,778.22,1262.4
8,1492,778.32,1078.4
8,1492,778.43,925.6
8,1492,778.54,772.4
8,1492,778.64,685.2
8,1492,778.75,512.4
8,1492,778.85,505.6
8,1492,778.96,563.8
8,1492,779.06,428
8,1492,779.17,447.6
8,1492,779.27,322.8
8,1492,779.38,384.2
8,1492,779.49,312.8
8,1492,779.59,371.8
8,1492,779.7,271.4
8,1492,779.8,372.2
8,1492,779.91,283.6
8,1492,780.01,429
8,1492,780.12,314.6
8,1492,780.22,310.8
8,1492,780.33,308.4
8,1492,780.43,272.6
8,1492,780.54,258.4
8,1492,780.64,351.6
8,1492,780.75,332.8
8,1492,780.85,232.4
8,1492,780.96,222.4
8,1492,781.06,258
8,1492,781.17,233.6
8,1492,781.27,205.4
8,1492,781.38,226.4
8,1492,781.48,185.2
8,1492,781.59,277
8,1492,781.69,183.4
8,1492,781.8,136
8,1492,781.9,169.4
8,1492,782.01,102.8
8,1492,782.11,164.2
8,1492,782.22,142.6
8,1492,782.32,201.2
8,1492,782.43,102.8
8,1492,782.53,225.2
8,1492,782.64,137
8,1492,782.74,196
8,1492,782.85,303.2
8,1492,782.95,243.2
8,1492,783.06,175.8
8,1492,783.16,121.6
8,1492,783.27,218
8,1492,783.37,249.6
8,1492,783.48,144.8
8,1492,783.58,221.4
8,1492,783.68,176.4
8,1492,783.79,183.6
8,1492,783.89,185.6
8,1492,784,257.8
8,1492,784.1,271.6
8,1492,784.21,156.8
8,1492,784.31,237.8
8,1492,784.42,216.2
8,1492,784.52,208.4
8,1492,784.62,56
8,1492,784.73,229.8
8,1492,784.83,267.8
8,1492,784.94,44.2
8,1492,785.04,174.8
8,1492,785.15,273.6
8,1492,785.25,179.8
8,1492,785.36,212.2
8,1492,785.46,104.4
8,1492,785.56,98.8
8,1492,785.67,198.6
8,1492,785.77,182.4
8,1492,785.88,121.8
8,1492,785.98,231.6
8,1492,786.08,124.4
8,1492,786.19,193.8
8,1492,786.29,23
8,1492,786.4,141.2
8,1492,786.5,198
8,1492,786.6,160.8
8,1492,786.71,209.4
8,1492,786.81,110.4
8,1492,786.92,152.2
8,1492,787.02,198.4
8,1492,787.12,138.2
8,1492,787.23,157
8,1492,787.33,121.4
8,1492,787.44,120.2
8,1492,787.54,244.4
8,1492,787.64,185
8,1492,787.75,248.8
8,1492,787.85,248.2
8,1492,787.96,198.4
8,1492,788.06,184
8,1492,788.16,124.6
8,1492,788.27,190.6
8,1492,788.37,266.4
8,1492,788.47,185.6
8,1492,788.58,213.8
8,1492,788.68,187.2
8,1492,788.78,175.8
8,1492,788.89,294.6
8,1492,788.99,237
8,1492,789.09,223.6
8,1492,789.2,185.8
8,1492,789.3,241
8,1492,789.41,129
8,1492,789.51,200.4
8,1492,789.61,251.4
8,1492,789.72,118
8,1492,789.82,305.4
8,1492,789.92,224.4
8,1492,790.03,178.6
8,1492,790.13,109.4
8,1492,790.23,110.2
8,1492,790.34,274
8,1492,790.44,156.4
8,1492,790.54,191.4
8,1492,790.65,233.6
8,1492,790.75,145
8,1492,790.85,171.6
8,1492,790.95,240.4
8,1492,791.06,221.4
8,1492,791.16,215.6
8,1492,791.26,178.6
8,1492,791.37,187.8
8,1492,791.47,239.2
8,1492,791.57,153.2
8,1492,791.68,137.8
8,1492,791.78,239.4
8,1492,791.88,171.6
8,1492,791.99,163
8,1492,792.09,201.4
8,1492,792.19,257.8
8,1492,792.29,224.6
8,1492,792.4,205.6
8,1492,792.5,180.2
8,1492,792.6,214.2
8,1492,792.71,180.2
8,1492,792.81,262
8,1492,792.91,195.6
8,1492,793.01,166.2
8,1492,793.12,121.4
8,1492,793.22,131.6
8,1492,793.32,211.2
8,1492,793.42,174.8
8,1492,793.53,199.4
8,1492,793.63,153.2
8,1492,793.73,214
8,1492,793.83,282.6
8,1492,793.94,263.2
8,1492,794.04,233
8,1492,794.14,302.4
8,1492,794.24,413.6
8,1492,794.35,512.4
8,1492,794.45,518.2
8,1492,794.55,739.2
8,1492,794.65,1263.8
8,1492,794.76,1964.4
8,1492,794.86,1817.6
8,1492,794.96,1559.8
8,1492,795.06,1511.8
8,1492,795.17,1663
8,1492,795.27,1292.4
8,1492,795.37,897
8,1492,795.47,560.4
8,1492,795.58,401
8,1492,795.68,275.4
8,1492,795.78,295.8
8,1492,795.88,347.6
8,1492,795.98,225.2
8,1492,796.09,252
8,1492,796.19,199.6
8,1492,796.29,202.6
8,1492,796.39,195
8,1492,796.49,180
8,1492,796.6,226.6
8,1492,796.7,193
8,1492,796.8,182.4
8,1492,796.9,133
8,1492,797,140.2
8,1492,797.11,154
8,1492,797.21,203.6
8,1492,797.31,125
8,1492,797.41,191.8
8,1492,797.51,137.4
8,1492,797.62,148.8
8,1492,797.72,68.2
8,1492,797.82,48.2
8,1492,797.92,172.4
8,1492,798.02,165.8
8,1492,798.12,216.6
8,1492,798.23,216.2
8,1492,798.33,90.2
8,1492,798.43,145.2
8,1492,798.53,82.6
8,1492,798.63,121.8
8,1492,798.73,176.4
8,1492,798.84,125.2
8,1492,798.94,155.6
8,1492,799.04,123.6
8,1492,799.14,118.4
8,1492,799.24,162.4
8,1492,799.34,153.2
8,1492,799.44,113.4
8,1492,799.55,165.6
8,1492,799.65,140.6
8,1492,799.75,137
8,1492,799.85,106.6
8,1492,799.95,209.6
8,1492,800.05,128.4
8,1492,800.15,128
8,1492,800.26,122.8
8,1492,800.36,145.2
8,1492,800.46,99
8,1492,800.56,145.6
8,1492,800.66,141.4
8,1492,800.76,192
8,1492,800.86,138.8
8,1492,800.96,91.6
8,1492,801.06,162.6
8,1492,801.17,132.2
8,1492,801.27,200.4
8,1492,801.37,141.6
8,1492,801.47,154.4
8,1492,801.57,118.4
8,1492,801.67,102.2
8,1492,801.77,47.2
8,1492,801.87,84.2
8,1492,801.97,154
8,1492,802.07,138.6
8,1492,802.18,191.4
8,1492,802.28,78.2
8,1492,802.38,136.6
8,1492,802.48,173.6
8,1492,802.58,106.4
8,1492,802.68,40.2
8,1492,802.78,134.4
8,1492,802.88,112.6
8,1492,802.98,111.8
8,1492,803.08,105.6
8,1492,803.18,152.6
8,1492,803.28,102.6
8,1492,803.38,159.8
8,1492,803.48,79.2
8,1492,803.59,139.4
8,1492,803.69,145.4
8,1492,803.79,122
8,1492,803.89,142.6
8,1492,803.99,126.8
8,1492,804.09,111
8,1492,804.19,159.8
8,1492,804.29,136.2
8,1492,804.39,109.6
8,1492,804.49,116.6
8,1492,804.59,109.6
8,1492,804.69,97.4
8,1492,804.79,117.4
8,1492,804.89,102
8,1492,804.99,-35.6
8,1492,805.09,71
8,1492,805.19,144
8,1492,805.29,47.2
8,1492,805.39,172.4
8,1492,805.49,46
8,1492,805.59,99.4
8,1492,805.69,109.8
8,1492,805.79,92
8,1492,805.89,152.8
8,1492,805.99,47.2
8,1492,806.09,109.2
8,1492,806.19,117
8,1492,806.29,102.2
8,1492,806.39,173.2
8,1492,806.49,154.2
8,1492,806.59,80.2
8,1492,806.69,11.6
8,1492,806.79,66.6
8,1492,806.89,105.4
8,1492,806.99,121.2
8,1492,807.09,182
8,1492,807.19,134.2
8,1492,807.29,133.6
8,1492,807.39,98.8
8,1492,807.49,57.2
8,1492,807.59,62.2
8,1492,807.69,6
8,1492,807.79,137.4
8,1492,807.89,165
8,1492,807.99,124.4
8,1492,808.09,61.4
8,1492,808.19,118.6
8,1492,808.29,29.6
8,1492,808.39,153.4
8,1492,808.49,101
8,1492,808.59,28.4
8,1492,808.69,116.4
8,1492,808.79,134.4
8,1492,808.89,88.8
8,1492,808.98,91.2
8,1492,809.08,136
8,1492,809.18,131.2
8,1492,809.28,185
8,1492,809.38,144.8
8,1492,809.48,54.4
8,1492,809.58,132.8
8,1492,809.68,131
8,1492,809.78,52.6
8,1492,809.88,143.2
8,1492,809.98,151.8
8,1492,810.08,46
8,1492,810.18,183.2
8,1492,810.28,101.2
8,1492,810.37,181.2
8,1492,810.47,119.2
8,1492,810.57,118.8
8,1492,810.67,172.8
8,1492,810.77,130.8
8,1492,810.87,91.4
8,1492,810.97,183.8
8,1492,811.07,158.8
8,1492,811.17,123.6
8,1492,811.27,164.8
8,1492,811.36,110.4
8,1492,811.46,124.2
8,1492,811.56,163.6
8,1492,811.66,166.8
8,1492,811.76,141
8,1492,811.86,270.2
8,1492,811.96,106.2
8,1492,812.06,92.8
8,1492,812.16,101.2
8,1492,812.25,74.6
8,1492,812.35,152
8,1492,812.45,149
8,1492,812.55,31.2
8,1492,812.65,94.8
8,1492,812.75,161.6
8,1492,812.85,133.6
8,1492,812.94,88
8,1492,813.04,141
8,1492,813.14,113.8
8,1492,813.24,130.4
8,1492,813.34,116.6
8,1492,813.44,168.6
8,1492,813.54,62.8
8,1492,813.63,117
8,1492,813.73,188
8,1492,813.83,80
8,1492,813.93,130.4
8,1492,814.03,59.4
8,1492,814.13,157.8
8,1492,814.22,174.6
8,1492,814.32,124.6
8,1492,814.42,157.6
8,1492,814.52,134.4
8,1492,814.62,23.8
8,1492,814.72,87.4
8,1492,814.81,73.2
8,1492,814.91,130.2
8,1492,815.01,150.8
8,1492,815.11,116.8
8,1492,815.21,119
8,1492,815.3,53
8,1492,815.4,129.2
8,1492,815.5,78.8
8,1492,815.6,164.8
8,1492,815.7,114
8,1492,815.79,89.6
8,1492,815.89,81
8,1492,815.99,109.2
8,1492,816.09,107.4
8,1492,816.19,168.2
8,1492,816.28,169
8,1492,816.38,53.4
8,1492,816.48,40.8
8,1492,816.58,229.8
8,1492,816.68,120.6
8,1492,816.77,138
8,1492,816.87,150.6
8,1492,816.97,155.2
8,1492,817.07,122.8
8,1492,817.16,175.4
8,1492,817.26,202.4
8,1492,817.36,105.2
8,1492,817.46,165.4
8,1492,817.55,163.6
8,1492,817.65,230.6
8,1492,817.75,291
8,1492,817.85,255.2
8,1492,817.94,280.8
8,1492,818.04,366.6
8,1492,818.14,552
8,1492,818.24,711
8,1492,818.33,992.4
8,1492,818.43,1623
8,1492,818.53,2347.2
8,1492,818.63,1888.2
8,1492,818.72,1900.4
8,1492,818.82,2306.8
8,1492,818.92,1990.8
8,1492,819.02,1115.6
8,1492,819.11,674.6
8,1492,819.21,394.4
8,1492,819.31,403.6
8,1492,819.4,538
8,1492,819.5,471.6
8,1492,819.6,327.6
8,1492,819.7,322
8,1492,819.79,219.8
8,1492,819.89,292.8
8,1492,819.99,475.6
8,1492,820.08,500.6
8,1492,820.18,484
8,1492,820.28,361.2
8,1492,820.37,383.8
8,1492,820.47,256.2
8,1492,820.57,284.6
8,1492,820.67,391.4
8,1492,820.76,458.2
8,1492,820.86,570.6
8,1492,820.96,707.6
8,1492,821.05,1184.6
8,1492,821.15,1343.6
8,1492,821.25,1171
8,1492,821.34,1086.4
8,1492,821.44,1834
8,1492,821.54,2763.4
8,1492,821.63,4390.8
8,1492,821.73,4313.2
8,1492,821.83,2927.6
8,1492,821.92,1612.6
8,1492,822.02,1349.6
8,1492,822.12,1507.6
8,1492,822.21,1964
8,1492,822.31,2318.4
8,1492,822.41,2210.8
8,1492,822.5,1490.8
8,1492,822.6,1027
8,1492,822.7,601.4
8,1492,822.79,535.2
8,1492,822.89,611.2
8,1492,822.98,786.4
8,1492,823.08,641.8
8,1492,823.18,618.8
8,1492,823.27,547.8
8,1492,823.37,572.6
8,1492,823.47,349
8,1492,823.56,350
8,1492,823.66,400
8,1492,823.75,351.6
8,1492,823.85,407.2
8,1492,823.95,445.4
8,1492,824.04,678.2
8,1492,824.14,940
8,1492,824.24,1766.8
8,1492,824.33,1857
8,1492,824.43,1095.6
8,1492,824.52,710.4
8,1492,824.62,462.4
8,1492,824.72,210.2
8,1492,824.81,196.6
8,1492,824.91,193.2
8,1492,825,262.2
8,1492,825.1,179.8
8,1492,825.19,186.2
8,1492,825.29,186.4
8,1492,825.39,154.2
8,1492,825.48,106.4
8,1492,825.58,69
8,1492,825.67,183
8,1492,825.77,207.4
8,1492,825.87,91.4
8,1492,825.96,174.4
8,1492,826.06,165.8
8,1492,826.15,49.8
8,1492,826.25,184
8,1492,826.34,143.4
8,1492,826.44,89.6
8,1492,826.53,187.6
8,1492,826.63,108
8,1492,826.73,165.4
8,1492,826.82,140.2
8,1492,826.92,131.4
8,1492,827.01,147.6
8,1492,827.11,124
8,1492,827.2,111.2
8,1492,827.3,158.6
8,1492,827.39,96.6
8,1492,827.49,37.2
8,1492,827.58,81.8
8,1492,827.68,72.2
8,1492,827.78,69.2
8,1492,827.87,65.4
8,1492,827.97,49.2
8,1492,828.06,-21.8
8,1492,828.16,90
8,1492,828.25,148
8,1492,828.35,78.4
8,1492,828.44,42.8
8,1492,828.54,87.8
8,1492,828.63,100.8
8,1492,828.73,128.6
8,1492,828.82,107
8,1492,828.92,84.2
8,1492,829.01,133.4
8,1492,829.11,33.8
8,1492,829.2,61.4
8,1492,829.3,80.6
8,1492,829.39,64.2
8,1492,829.49,82.6
8,1492,829.58,66
8,1492,829.68,140.4
8,1492,829.77,137.6
8,1492,829.87,87.2
8,1492,829.96,121.6
8,1492,830.06,-36.2
8,1492,830.15,74.6
8,1492,830.25,92.6
8,1492,830.34,68.4
8,1492,830.43,61
8,1492,830.53,76.4
8,1492,830.62,171
8,1492,830.72,39.2
8,1492,830.81,71.4
8,1492,830.91,69.6
8,1492,831,36.2
8,1492,831.1,17.2
8,1492,831.19,78.4
8,1492,831.29,169.6
8,1492,831.38,83.6
8,1492,831.47,36.8
8,1492,831.57,30
8,1492,831.66,126.2
8,1492,831.76,24.2
8,1492,831.85,43.4
8,1492,831.95,146.8
8,1492,832.04,69.2
8,1492,832.13,74.2
8,1492,832.23,108.2
8,1492,832.32,45.4
8,1492,832.42,71
8,1492,832.51,76
8,1492,832.61,96.2
8,1492,832.7,91
8,1492,832.79,75
8,1492,832.89,171.4
8,1492,832.98,54.2
8,1492,833.08,21
8,1492,833.17,78.6
8,1492,833.26,95.6
8,1492,833.36,119.8
8,1492,833.45,192.8
8,1492,833.55,184.4
8,1492,833.64,56.8
8,1492,833.73,140.2
8,1492,833.83,60.6
8,1492,833.92,58.2
8,1492,834.02,124.6
8,1492,834.11,78.6
8,1492,834.2,208.4
8,1492,834.3,119.8
8,1492,834.39,94.6
8,1492,834.48,110
8,1492,834.58,85
8,1492,834.67,130.4
8,1492,834.77,121.6
8,1492,834.86,36.6
8,1492,834.95,-8
8,1492,835.05,47.6
8,1492,835.14,71.6
8,1492,835.23,-18.8
8,1492,835.33,147
8,1492,835.42,82.4
8,1492,835.51,31.8
8,1492,835.61,25.2
8,1492,835.7,42.2
8,1492,835.79,65.8
8,1492,835.89,28.2
8,1492,835.98,6.2
8,1492,836.07,118.8
8,1492,836.17,91.6
8,1492,836.26,95
8,1492,836.35,56.8
8,1492,836.45,40.4
8,1492,836.54,92.8
8,1492,836.63,186.8
8,1492,836.73,92.6
8,1492,836.82,69.6
8,1492,836.91,24.8
8,1492,837.01,-14
8,1492,837.1,105.6
8,1492,837.19,32.2
8,1492,837.29,-0.79999
8,1492,837.38,105
8,1492,837.47,4
8,1492,837.57,-13.8
8,1492,837.66,177
8,1492,837.75,163
8,1492,837.84,21.2
8,1492,837.94,44.6
8,1492,838.03,100.4
8,1492,838.12,106.2
8,1492,838.22,23.8
8,1492,838.31,46
8,1492,838.4,97.6
8,1492,838.49,84.4
8,1492,838.59,115
8,1492,838.68,78
8,1492,838.77,104.6
8,1492,838.87,51.6
8,1492,838.96,92.4
8,1492,839.05,111.4
8,1492,839.14,114.8
8,1492,839.24,69.8
8,1492,839.33,50
8,1492,839.42,59.8
8,1492,839.51,79.4
8,1492,839.61,163.8
8,1492,839.7,26.8
8,1492,839.79,49.4
8,1492,839.88,45.8
8,1492,839.98,4.4
8,1492,840.07,56.2
8,1492,840.16,38.2
8,1492,840.25,108.8
8,1492,840.35,121.2
8,1492,840.44,93.4
8,1492,840.53,55.8
8,1492,840.62,112.2
8,1492,840.71,113.6
8,1492,840.81,37
8,1492,840.9,151
8,1492,840.99,76.8
8,1492,841.08,108
8,1492,841.18,109.6
8,1492,841.27,98.6
8,1492,841.36,114.6
8,1492,841.45,155.8
8,1492,841.54,170.4
8,1492,841.64,97.4
8,1492,841.73,79.8
8,1492,841.82,67.6
8,1492,841.91,91.6
8,1492,842,13.2
8,1492,842.1,106.8
8,1492,842.19,125.6
8,1492,842.28,177.6
8,1492,842.37,167
8,1492,842.46,100.8
8,1492,842.55,169.8
8,1492,842.65,156.2
8,1492,842.74,173.4
8,1492,842.83,174.4
8,1492,842.92,153.6
8,1492,843.01,120.4
8,1492,843.1,127
8,1492,843.2,106.2
8,1492,843.29,239.4
8,1492,843.38,185.4
8,1492,843.47,259.8
8,1492,843.56,242.6
8,1492,843.65,253.2
8,1492,843.75,202.8
8,1492,843.84,285.6
8,1492,843.93,388.2
8,1492,844.02,575.4
8,1492,844.11,845.2
8,1492,844.2,967.6
8,1492,844.29,1260.8
8,1492,844.39,1684.6
8,1492,844.48,2393.6
8,1492,844.57,4159.4
8,1492,844.66,5854
8,1492,844.75,4985.4
8,1492,844.84,3437.4
8,1492,844.93,2079.4
8,1492,845.02,1277.8
8,1492,845.12,869.8
8,1492,845.21,744.2
8,1492,845.3,567
8,1492,845.39,498.4
8,1492,845.48,315.6
8,1492,845.57,278
8,1492,845.66,255
8,1492,845.75,274.6
8,1492,845.84,245
8,1492,845.94,115
8,1492,846.03,64.2
8,1492,846.12,217.6
8,1492,846.21,143.4
8,1492,846.3,114.2
8,1492,846.39,137
8,1492,846.48,109.6
8,1492,846.57,153
8,1492,846.66,63.8
8,1492,846.75,170.6
8,1492,846.84,59.6
8,1492,846.93,8.6
8,1492,847.03,92.8
8,1492,847.12,134.8
8,1492,847.21,110
8,1492,847.3,160.8
8,1492,847.39,68.6
8,1492,847.48,57.8
8,1492,847.57,15
8,1492,847.66,165.4
8,1492,847.75,118.2
8,1492,847.84,135.8
8,1492,847.93,42.4
8,1492,848.02,66.4
8,1492,848.11,87.4
8,1492,848.2,146.8
8,1492,848.29,53.6
8,1492,848.38,74.2
8,1492,848.47,72.6
8,1492,848.56,96
8,1492,848.65,108.4
8,1492,848.74,171.4
8,1492,848.83,25.8
8,1492,848.92,74.8
8,1492,849.01,39
8,1492,849.11,115.2
8,1492,849.2,-57.4
8,1492,849.29,20
8,1492,849.38,19
8,1492,849.47,106.2
8,1492,849.56,192.2
8,1492,849.65,155.6
8,1492,849.74,226.4
8,1492,849.83,364.8
8,1492,849.92,78.2
8,1492,850.01,106.2
8,1492,850.1,75.6
8,1492,850.19,122
8,1492,850.28,67.2
8,1492,850.37,42
8,1492,850.46,109.4
8,1492,850.54,167.6
8,1492,850.63,135.8
8,1492,850.72,59.2
8,1492,850.81,71.4
8,1492,850.9,64
8,1492,850.99,125.2
8,1492,851.08,124.6
8,1492,851.17,119.8
8,1492,851.26,134.6
8,1492,851.35,215.8
8,1492,851.44,91.6
8,1492,851.53,5.4
8,1492,851.62,29
8,1492,851.71,109.8
8,1492,851.8,56.6
8,1492,851.89,46.2
8,1492,851.98,23.8
8,1492,852.07,131.6
8,1492,852.16,165.4
8,1492,852.25,12.6
8,1492,852.34,24
8,1492,852.43,123.4
8,1492,852.52,170.8
8,1492,852.6,52.6
8,1492,852.69,79.8
8,1492,852.78,87.8
8,1492,852.87,117.4
8,1492,852.96,65.2
8,1492,853.05,80.8
8,1492,853.14,38.6
8,1492,853.23,149
8,1492,853.32,104
8,1492,853.41,45.4
8,1492,853.5,164.4
8,1492,853.59,120
8,1492,853.67,107.8
8,1492,853.76,64.4
8,1492,853.85,266.8
8,1492,853.94,374
8,1492,854.03,607.4
8,1492,854.12,1107.2
8,1492,854.21,1780.4
8,1492,854.3,1134.4
8,1492,854.39,403.6
8,1492,854.47,160.2
8,1492,854.56,88.6
8,1492,854.65,71.6
8,1492,854.74,149.8
8,1492,854.83,116.4
8,1492,854.92,118.2
8,1492,855.01,21
8,1492,855.1,77.6
8,1492,855.18,55.8
8,1492,855.27,100.4
8,1492,855.36,1.2
8,1492,855.45,63
8,1492,855.54,68.4
8,1492,855.63,78.4
8,1492,855.72,34.8
8,1492,855.8,74.4
8,1492,855.89,115.8
8,1492,855.98,103.4
8,1492,856.07,114
8,1492,856.16,177.2
8,1492,856.25,134.6
8,1492,856.33,152.8
8,1492,856.42,155.4
8,1492,856.51,187.8
8,1492,856.6,121.2
8,1492,856.69,313.2
8,1492,856.78,286.2
8,1492,856.86,397
8,1492,856.95,252.4
8,1492,857.04,253.2
8,1492,857.13,152.4
8,1492,857.22,193.4
8,1492,857.31,171.6
8,1492,857.39,90.8
8,1492,857.48,101.6
8,1492,857.57,28
8,1492,857.66,63.4
8,1492,857.75,126.8
8,1492,857.83,148.6
8,1492,857.92,11
8,1492,858.01,130
8,1492,858.1,15
8,1492,858.18,118.4
8,1492,858.27,67.6
8,1492,858.36,155
8,1492,858.45,98
8,1492,858.54,113.6
8,1492,858.62,113.4
8,1492,858.71,102.8
8,1492,858.8,100.2
8,1492,858.89,134.4
8,1492,858.97,199.8
8,1492,859.06,156.2
8,1492,859.15,238.6
8,1492,859.24,293.6
8,1492,859.32,485.6
8,1492,859.41,548.2
8,1492,859.5,615.6
8,1492,859.59,518.2
8,1492,859.67,377.2
8,1492,859.76,313.4
8,1492,859.85,135.6
8,1492,859.94,177.2
8,1492,860.02,65.2
8,1492,860.11,84.6
8,1492,860.2,140
8,1492,860.29,96.8
8,1492,860.37,103.2
8,1492,860.46,116.4
8,1492,860.55,119.2
8,1492,860.64,136.8
8,1492,860.72,92.2
8,1492,860.81,100.6
8,1492,860.9,103.4
8,1492,860.98,124.4
8,1492,861.07,-35.8
8,1492,861.16,27.4
8,1492,861.25,165.8
8,1492,861.33,84.4
8,1492,861.42,200.4
8,1492,861.51,226.6
